code,name,categorie,serial,Commissioning,model,port,aggregat
23VA0831,Клапан  GEA-REL-DN50/DN50 пневмо. плунжер,Запорная арматура,,2012,,,
23VA0832,Клапан  GEA-REL-DN50/DN50 пневмо. плунжер,Запорная арматура,,2012,,,
23VA0851,Клапан  GEA-SV04-GS-DN25 пневмо. шибер,Запорная арматура,,2002,,,
23VA0852,Клапан  GEA-SV04-GS-DN25 пневмо. шибер,Запорная арматура,,2002,,,
23VA0854,Клапан  GEA-SV04-ZF-DN50 пневмо. шибер,Запорная арматура,,2012,,,
23VA0855,Клапан  GEA-SV04-ZF-DN50 пневмо. шибер,Запорная арматура,,2012,,,
23VA0856,Клапан  GEA-MP/ECO-DN50/DN50 пневмо. плунжер,Запорная арматура,,2012,,,
23VA0873,Клапан  GEA-SV04-GS-DN25 пневмо. шибер,Запорная арматура,,2012,,,
23VA0901,Клапан  GEA-SV04-ZF-DN50 пневмо. шибер,Запорная арматура,,2002,,,
23VA0902,Клапан  -WKS-DN50 пневмо. плунжер,Запорная арматура,,2002,,,
23VA0911,Клапан  GEA-SV04-ZF-DN65 пневмо. шибер,Запорная арматура,,2002,,,
23VA0921,Клапан  GEA-REL-DN65/DN65 пневмо. плунжер,Запорная арматура,,2012,,,
23VA0922,Клапан  GEA-REL-DN50/DN50 пневмо. плунжер,Запорная арматура,,2012,,,
23VA0923,Клапан  GEA-REL-DN50/DN50 пневмо. плунжер,Запорная арматура,,2012,,,
23VA0924,Клапан  GEA-REL-DN50/DN50 пневмо. плунжер,Запорная арматура,,2012,,,
23VA0931,Клапан  GEA-REL-DN50/DN50 пневмо. плунжер,Запорная арматура,,2012,,,
23VA0932,Клапан  GEA-REL-DN50/DN50 пневмо. плунжер,Запорная арматура,,2012,,,
23VA0933,Клапан  GEA-REL-DN50/DN50 пневмо. плунжер,Запорная арматура,,2012,,,
23VA0951,Клапан  GEA-SV04-GS-DN25 пневмо. шибер,Запорная арматура,,2002,,,
23VA0952,Клапан  GEA-SV04-GS-DN25 пневмо. шибер,Запорная арматура,,2002,,,
23VA0953,Клапан  GEA-SV04-ZF-DN50 пневмо. шибер,Запорная арматура,,2002,,,
23VA0954,Клапан  GEA-SV04-ZF-DN50 пневмо. шибер,Запорная арматура,,2012,,,
23VA0955,Клапан  GEA-SV04-ZF-DN50 пневмо. шибер,Запорная арматура,,2012,,,
23VA0956,Клапан  GEA-MP/ECO-DN50/DN50 пневмо. плунжер,Запорная арматура,,2012,,,
23VA0957,Клапан  GEA-SV04-GS-DN25 пневмо. шибер,Запорная арматура,,2002,,,
23VA0973,Клапан  GEA-SV04-GS-DN25 пневмо. шибер,Запорная арматура,,2012,,,
23VA1011,Клапан  GEA-SV04-ZF-DN65 пневмо. шибер,Запорная арматура,,2002,,,
23VA1021,Клапан  GEA-REL-DN65/DN65 пневмо. плунжер,Запорная арматура,,2012,,,
23VA1022,Клапан  GEA-REL-DN50/DN50 пневмо. плунжер,Запорная арматура,,2012,,,
23VA1023,Клапан  GEA-REL-DN50/DN50 пневмо. плунжер,Запорная арматура,,2012,,,
23VA1024,Клапан  GEA-REL-DN50/DN50 пневмо. плунжер,Запорная арматура,,2012,,,
23VA1031,Клапан  GEA-REL-DN50/DN50 пневмо. плунжер,Запорная арматура,,2012,,,
23VA1032,Клапан  GEA-REL-DN50/DN50 пневмо. плунжер,Запорная арматура,,2012,,,
23VA1033,Клапан  GEA-REL-DN50/DN50 пневмо. плунжер,Запорная арматура,,2012,,,
23VA1034,Клапан  GEA-REL-DN50/DN50 пневмо. плунжер,Запорная арматура,,2012,,,
23VA1051,Клапан  GEA-SV04-GS-DN25 пневмо. шибер,Запорная арматура,,2002,,,
23VA1052,Клапан  GEA-SV04-GS-DN25 пневмо. шибер,Запорная арматура,,2002,,,
23VA1053,Клапан  GEA-SV04-ZF-DN50 пневмо. шибер,Запорная арматура,,2002,,,
23VA1054,Клапан  GEA-SV04-ZF-DN50 пневмо. шибер,Запорная арматура,,2012,,,
23VA1055,Клапан  GEA-SV04-ZF-DN50 пневмо. шибер,Запорная арматура,,2012,,,
23VA1056,Клапан  GEA-MP/ECO-DN50/DN50 пневмо. плунжер,Запорная арматура,,2012,,,
23VA1073,Клапан  GEA-SV04-GS-DN25 пневмо. шибер,Запорная арматура,,2012,,,
23VA1111,Клапан  GEA-SV04-ZF-DN65 пневмо. шибер,Запорная арматура,,2002,,,
23VA1121,Клапан  GEA-REL-DN65/DN65 пневмо. плунжер,Запорная арматура,,2012,,,
23VA1122,Клапан  GEA-REL-DN50/DN50 пневмо. плунжер,Запорная арматура,,2012,,,
23VA1123,Клапан  GEA-REL-DN50/DN50 пневмо. плунжер,Запорная арматура,,2012,,,
23VA1124,Клапан  GEA-REL-DN50/DN50 пневмо. плунжер,Запорная арматура,,2012,,,
23VA1131,Клапан  GEA-REL-DN50/DN50 пневмо. плунжер,Запорная арматура,,2012,,,
23VA1132,Клапан  GEA-REL-DN50/DN50 пневмо. плунжер,Запорная арматура,,2012,,,
23VA1133,Клапан  GEA-REL-DN50/DN50 пневмо. плунжер,Запорная арматура,,2012,,,
23VA1134,Клапан  GEA-REL-DN50/DN50 пневмо. плунжер,Запорная арматура,,2012,,,
23VA1151,Клапан  GEA-SV04-GS-DN25 пневмо. шибер,Запорная арматура,,2002,,,
23VA1152,Клапан  GEA-SV04-GS-DN25 пневмо. шибер,Запорная арматура,,2002,,,
23VA1153,Клапан  GEA-SV04-ZF-DN50 пневмо. шибер,Запорная арматура,,2002,,,
23VA1154,Клапан  GEA-SV04-ZF-DN50 пневмо. шибер,Запорная арматура,,2012,,,
23VA1155,Клапан  GEA-SV04-ZF-DN50 пневмо. шибер,Запорная арматура,,2012,,,
23VA1156,Клапан  GEA-MP/ECO-DN50/DN50 пневмо. плунжер,Запорная арматура,,2012,,,
23VA1173,Клапан  GEA-SV04-GS-DN25 пневмо. шибер,Запорная арматура,,2012,,,
23VA2151,Клапан  GEA-WK/ECO-DN50/DN50 пневмо. плунжер,Запорная арматура,,2012,,,
23VA2152,Клапан  GEA-SV04-ZF-DN50 пневмо. шибер,Запорная арматура,,2012,,,
23VA2251,Клапан  GEA-WK/ECO-DN50/DN50 пневмо. плунжер,Запорная арматура,,2012,,,
23VA2252,Клапан  GEA-SV04-ZF-DN50 пневмо. шибер,Запорная арматура,,2012,,,
23VA2351,Клапан  GEA-WK/ECO-DN50/DN50 пневмо. плунжер,Запорная арматура,,2012,,,
23VA2352,Клапан  GEA-SV04-ZF-DN50 пневмо. шибер,Запорная арматура,,2012,,,
23VA3151,Клапан  GEA-WK/ECO-DN50/DN50 пневмо. плунжер,Запорная арматура,,2012,,,
23VA3152,Клапан  GEA-SV04-ZF-DN50 пневмо. шибер,Запорная арматура,,2012,,,
23VA3171,Клапан  GEA-REL-DN50/DN50 пневмо. плунжер,Запорная арматура,,2002,,,
23VA3172,Клапан  GEA-SV04-GS-DN25 пневмо. шибер,Запорная арматура,,2002,,,
23VA3251,Клапан  GEA-WK/ECO-DN50/DN50 пневмо. плунжер,Запорная арматура,,2012,,,
23VA3252,Клапан  GEA-SV04-ZF-DN50 пневмо. шибер,Запорная арматура,,2012,,,
23VA3271,Клапан  GEA-RE-DN50/DN50 пневмо. плунжер,Запорная арматура,,2002,,,
23VA3272,Клапан  GEA-SV04-GS-DN25 пневмо. шибер,Запорная арматура,,2002,,,
23VA3301,Клапан  GEA-SV04-ZF-DN50 пневмо. шибер,Запорная арматура,,2014,,,
23VA3302,Клапан  GEA-SV04-ZF-DN50 пневмо. шибер,Запорная арматура,,2014,,,
23VA3303,Клапан  GEA-SV04-ZF-DN50 пневмо. шибер,Запорная арматура,,2014,,,
23VA3304,Клапан  GEA-SV04-ZF-DN50 пневмо. шибер,Запорная арматура,,2014,,,
23VA3305,Клапан  GEA-SV04-GS-DN50 пневмо. шибер,Запорная арматура,,2014,,,
23VA3306,Клапан  GEA-SV04-GS-DN50 пневмо. шибер,Запорная арматура,,2014,,,
23VA3351,Клапан  GEA-WK/ECO-DN50/DN50 пневмо. плунжер,Запорная арматура,,2012,,,
23VA3352,Клапан  GEA-SV04-ZF-DN50 пневмо. шибер,Запорная арматура,,2012,,,
23VA3371,Клапан  GEA-RE-DN50/DN50 пневмо. плунжер,Запорная арматура,,2002,,,
23VA3372,Клапан  GEA-SV04-GS-DN25 пневмо. шибер,Запорная арматура,,2002,,,
23WT01,Теплообменник  Alfa Laval-M6-MBASE пластинчатый ,Теплообменники,,,,,
24PU01,Насос  Fristam-FPE 742A центробежный ,Насосы,,2002,,,
24PU02,Насос  Fristam-FC 32-186D центробежный ,Насосы,,2012,,,
24PU03,Насос  Fristam-FC 32-186D центробежный ,Насосы,,2012,,,
24TA05,Танк  THRUN-THRUN-250L 250 ,Танки,№1.34-1734,2012,,,
24VA0101,Клапан  -YWL-DN50 пневмо. плунжер,Запорная арматура,,2012,,,
24VA0102,Клапан  Burkert-2301-DN50 пневмо. регулирующий,Запорная арматура,,2012,,,
24VA0103,Клапан  GEA-SV04-ZF-DN50 пневмо. шибер,Запорная арматура,,2012,,,
24VA0104,Клапан  GEA-WK/ECO-DN50/DN50 пневмо. плунжер,Запорная арматура,,2012,,,
24VA0151,Клапан  GEA-SV04-GS-DN25 пневмо. шибер,Запорная арматура,,2012,,,
24VA0191,Клапан  Burkert-2000-DN50 пневмо. запорный,Запорная арматура,,2012,,,
24VA0192,Клапан  Burkert-2301-DN50 пневмо. регулирующий,Запорная арматура,,2012,,,
24VA0291,Клапан  Burkert-2301-DN25 пневмо. регулирующий,Запорная арматура,,2012,,,
24VA0292,Клапан  Burkert-2301-DN25 пневмо. регулирующий,Запорная арматура,,2012,,,
24VA1201,Клапан  GEA-NL/ECO-DN50/DN50 пневмо. плунжер,Запорная арматура,,2012,,,
24VA1251,Клапан  GEA-SV04-ZF-DN50 пневмо. шибер,Запорная арматура,,2012,,,
24WT01,Пастеризатор  Alfa Laval-FRONT8-RM пластинчатый ,Пастеризаторы,,2012,,,
24WT02,Теплообменник  Alfa Laval-CB76-40H пластинчатый ,Теплообменники,,2012,,,
25KP02,Перекидная панель     (Галерея танков),Запорная арматура,,2014,,,
25RW16,Мешалка  PRG-R 132S-12/6D  ,Мешалки,№11/36404,2012,,,
25RW17,Мешалка  PRG-R 132S-12/6D  ,Мешалки,№11/36404,2012,,,
25RW18,Мешалка  PRG-R 132S-12/6D  ,Мешалки,№11/36404,2019,,,
25TA16,Танк  THRUN-THRUN-3 000L 3000 ,Танки,№2.341735,2012,,,
25TA17,Танк  THRUN-THRUN-3 000L 3000 ,Танки,№2.341735,2012,,,
25TA18,Танк  THRUN-THRUN-3 000L 3000 ,Танки,№2.341735,2019,,,
25VA0171,Клапан  GEA-RB-DN65/DN65 пневмо. плунжер,Запорная арматура,,,,,
25VA0172,Клапан  GEA-SV04-GS-DN25 пневмо. шибер,Запорная арматура,,2012,,,
25VA0251,Клапан  GEA-SV04-GS-DN25 пневмо. шибер,Запорная арматура,,2012,,,
25VA1611,Клапан  GEA-NL-DN65/DN65 пневмо. плунжер,Запорная арматура,,2012,,,
25VA1621,Клапан  GEA-RE-DN50/DN50 пневмо. плунжер,Запорная арматура,,2002,,,
25VA1622,Клапан  GEA-RE-DN50/DN50 пневмо. плунжер,Запорная арматура,,2017,,,
25VA1631,Клапан  GEA-RE-DN65/DN65 пневмо. плунжер,Запорная арматура,,2002,,,
25VA1653,Клапан  GEA-SV04-ZF-DN50 пневмо. шибер,Запорная арматура,,2012,,,
25VA1654,Клапан  GEA-WP/ECO-DN50/DN50 пневмо. плунжер,Запорная арматура,,2012,,,
25VA1671,Клапан  GEA-SV04-GS-DN25 пневмо. шибер,Запорная арматура,,2012,,,
25VA1711,Клапан  GEA-NL-DN65/DN65 пневмо. плунжер,Запорная арматура,,2012,,,
25VA1721,Клапан  GEA-RE-DN50/DN50 пневмо. плунжер,Запорная арматура,,2002,,,
25VA1722,Клапан  GEA-RE-DN50/DN50 пневмо. плунжер,Запорная арматура,,2017,,,
25VA1731,Клапан  GEA-RE-DN65/DN65 пневмо. плунжер,Запорная арматура,,2002,,,
25VA1753,Клапан  GEA-SV04-ZF-DN50 пневмо. шибер,Запорная арматура,,2012,,,
25VA1754,Клапан  GEA-WP/ECO-DN50/DN50 пневмо. плунжер,Запорная арматура,,2012,,,
25VA1771,Клапан  GEA-SV04-GS-DN25 пневмо. шибер,Запорная арматура,,2012,,,
25VA1811,Клапан  GEA-NL-DN65/DN65 пневмо. плунжер,Запорная арматура,,2019,,,
25VA2151,Клапан  GEA-SV04-ZF-DN50 пневмо. шибер,Запорная арматура,,2012,,,
25VA2152,Клапан  GEA-WK/ECO-DN50/DN50 пневмо. плунжер,Запорная арматура,,2012,,,
25VA2153,Клапан  GEA-SV04-GS-DN25 пневмо. шибер,Запорная арматура,,2002,,,
25VA2251,Клапан  GEA-SV04-ZF-DN50 пневмо. шибер,Запорная арматура,,2017,,,
25VA2252,Клапан  GEA-WK/ECO-DN50/DN50 пневмо. плунжер,Запорная арматура,,2017,,,
25VA2253,Клапан  GEA-SV04-GS-DN25 пневмо. шибер,Запорная арматура,,2017,,,
25VA3151,Клапан  GEA-WK/ECO-DN50/DN50 пневмо. плунжер,Запорная арматура,,2012,,,
25VA3152,Клапан  GEA-SV04-ZF-DN50 пневмо. шибер,Запорная арматура,,2012,,,
25VA3153,Клапан  GEA-SV04-GS-DN25 пневмо. шибер,Запорная арматура,,2002,,,
25VA3171,Клапан  GEA-SV04-GS-DN25 пневмо. шибер,Запорная арматура,,2012,,,
26PU02,Насос  Fristam-FPE 722/130A центробежный ,Насосы,,2012,,,
26PU03,Насос  Fristam-FZ 22A центробежный ,Насосы,,2012,,,
